Source IP,Destination IP,Protocol,Port,Size,Time
192.168.1.24,172.217.107.83,UDP,161,1201,2025-05-07 12:05:16
10.10.10.11,8.8.6.185,UDP,68,8811,2025-05-05 18:27:18
10.10.10.10,8.8.4.218,UDP,1194,6761,2025-05-04 00:16:03
192.168.1.98,1.1.1.34,TCP,29775,1780,2025-05-01 06:13:10
192.168.1.170,1.1.1.49,TCP,80,2195,2025-05-01 23:07:26
10.10.10.10,8.8.5.252,TCP,443,5527,2025-05-07 12:55:41
192.168.1.180,8.8.5.205,TCP,23,1315,2025-05-02 07:44:26
192.168.1.217,172.217.18.194,UDP,500,1435,2025-05-03 06:51:42
192.168.1.97,172.217.239.73,TCP,80,875,2025-05-07 12:17:08
192.168.1.164,8.8.6.135,UDP,514,1485,2025-05-04 19:14:37
192.168.1.108,172.217.213.113,TCP,26236,3110,2025-05-03 17:45:06
10.10.10.10,8.8.7.50,UDP,68,5248,2025-05-05 11:46:59
192.168.1.223,1.1.1.114,TCP,22,4470,2025-05-03 16:23:00
192.168.1.12,8.8.8.67,UDP,514,1224,2025-05-05 05:04:13
192.168.1.21,1.1.1.17,TCP,110,3105,2025-05-04 00:26:50
192.168.1.68,8.8.4.176,TCP,21,2461,2025-05-07 21:57:09
10.10.10.10,8.8.7.233,UDP,53,7196,2025-05-04 13:37:07
192.168.1.217,172.217.40.78,TCP,28309,4218,2025-05-01 03:46:37
192.168.1.40,172.217.99.243,UDP,69,108,2025-05-03 03:17:10
192.168.1.92,8.8.6.230,TCP,8080,1142,2025-05-04 04:45:31
10.10.10.10,8.8.6.247,TCP,3389,6362,2025-05-06 03:21:09
192.168.1.50,8.8.5.194,TCP,143,251,2025-05-01 23:10:22
192.168.1.223,8.8.4.131,TCP,53,1357,2025-05-01 23:00:30
10.10.10.11,172.217.66.194,UDP,1194,2531,2025-05-02 20:15:25
192.168.1.92,172.217.17.139,TCP,21,541,2025-05-05 16:51:12
192.168.1.75,172.217.10.45,UDP,68,1682,2025-05-01 22:50:37
192.168.1.63,1.1.1.172,TCP,20,3859,2025-05-04 22:33:21
192.168.1.187,1.1.1.124,TCP,47964,1182,2025-05-06 09:26:32
192.168.1.159,172.217.14.249,UDP,29554,1208,2025-05-06 22:17:38
192.168.1.9,8.8.4.218,TCP,8080,884,2025-05-04 05:57:38
10.10.10.10,8.8.8.16,TCP,53,1550,2025-05-06 22:27:37
10.10.10.11,172.217.17.102,UDP,514,1696,2025-05-05 16:32:30
10.10.10.11,172.217.183.234,UDP,514,6607,2025-05-04 06:27:02
10.10.10.10,8.8.6.232,UDP,161,6635,2025-05-01 07:15:44
192.168.1.92,8.8.6.254,TCP,53,1140,2025-05-03 15:11:36
192.168.1.9,172.217.80.241,ICMP,0,332,2025-05-07 08:12:25
10.10.10.10,1.1.1.148,UDP,514,2045,2025-05-01 15:56:38
10.10.10.11,172.217.73.7,UDP,1194,4630,2025-05-01 17:06:55
10.10.10.11,1.1.1.26,TCP,143,3574,2025-05-05 04:18:43
10.10.10.10,8.8.6.27,UDP,53,8487,2025-05-04 12:52:10
192.168.1.148,172.217.165.64,UDP,161,1121,2025-05-01 04:07:39
10.10.10.11,1.1.1.148,UDP,36242,3214,2025-05-02 06:29:15
192.168.1.161,8.8.5.58,ICMP,0,479,2025-05-05 22:04:11
10.10.10.10,1.1.1.238,UDP,4120,1505,2025-05-03 13:59:53
10.10.10.10,1.1.1.122,TCP,23,8568,2025-05-03 05:19:46
10.10.10.11,1.1.1.166,UDP,123,4591,2025-05-07 23:09:48
192.168.1.159,8.8.7.11,TCP,32010,3307,2025-05-06 18:54:04
10.10.10.10,8.8.7.14,TCP,15089,7362,2025-05-07 21:41:43
10.10.10.11,172.217.117.13,TCP,22,3325,2025-05-06 13:33:22
10.10.10.11,1.1.1.167,TCP,34537,6929,2025-05-06 07:11:10
10.10.10.11,1.1.1.109,UDP,67,4329,2025-05-07 22:41:42
10.10.10.10,8.8.8.20,UDP,52401,5276,2025-05-05 09:12:32
10.10.10.10,172.217.200.139,UDP,67,8313,2025-05-06 18:43:43
192.168.1.29,172.217.180.28,ICMP,0,133,2025-05-06 18:01:52
192.168.1.75,172.217.255.155,TCP,110,3551,2025-05-06 23:13:31
192.168.1.250,172.217.149.141,ICMP,0,209,2025-05-05 18:40:42
10.10.10.11,8.8.7.130,TCP,53,5204,2025-05-01 17:53:38
192.168.1.221,8.8.5.214,ICMP,0,236,2025-05-04 02:19:18
10.10.10.10,172.217.245.19,TCP,33538,2287,2025-05-02 15:35:59
10.10.10.10,172.217.241.13,UDP,17343,5724,2025-05-03 08:27:52
10.10.10.11,8.8.5.30,UDP,161,3076,2025-05-07 13:02:21
192.168.1.29,8.8.7.10,TCP,25,4239,2025-05-01 19:26:06
192.168.1.222,8.8.8.172,TCP,37789,2481,2025-05-06 20:47:08
192.168.1.237,172.217.17.139,TCP,21,2001,2025-05-04 06:08:18
10.10.10.10,172.217.235.93,TCP,38312,7640,2025-05-06 15:04:37
10.10.10.10,172.217.149.141,UDP,47271,5260,2025-05-03 04:44:23
10.10.10.10,1.1.1.162,TCP,53,8391,2025-05-06 01:39:33
192.168.1.229,172.217.80.111,TCP,21,4708,2025-05-02 00:29:10
10.10.10.10,1.1.1.207,TCP,445,4064,2025-05-07 02:58:23
192.168.1.60,8.8.8.2,UDP,500,477,2025-05-02 19:04:21
10.10.10.10,172.217.251.222,UDP,1194,8997,2025-05-07 10:10:00
192.168.1.144,1.1.1.59,TCP,445,3829,2025-05-04 08:47:28
10.10.10.10,172.217.156.151,UDP,514,1937,2025-05-04 04:59:34
10.10.10.10,172.217.168.74,TCP,23,8527,2025-05-03 18:09:31
10.10.10.11,8.8.5.37,TCP,23,7856,2025-05-01 15:21:22
10.10.10.11,1.1.1.193,TCP,26025,6662,2025-05-03 05:33:32
192.168.1.250,172.217.138.206,TCP,443,1755,2025-05-05 03:57:16
192.168.1.164,8.8.8.2,TCP,52183,3432,2025-05-01 08:03:29
192.168.1.21,172.217.39.161,TCP,23,4683,2025-05-04 09:00:22
192.168.1.68,1.1.1.111,ICMP,0,378,2025-05-05 12:40:55
192.168.1.21,1.1.1.120,TCP,8080,4252,2025-05-01 04:38:50
192.168.1.92,172.217.67.229,TCP,25,4274,2025-05-01 06:45:02
192.168.1.237,172.217.80.73,TCP,23,4644,2025-05-05 06:02:15
192.168.1.196,172.217.135.105,ICMP,0,267,2025-05-06 11:44:43
192.168.1.87,172.217.148.53,TCP,25,3196,2025-05-05 21:27:22
192.168.1.229,172.217.183.89,TCP,143,3434,2025-05-04 04:48:22
192.168.1.180,172.217.239.73,TCP,110,4852,2025-05-02 15:52:58
10.10.10.10,8.8.7.233,TCP,23,2762,2025-05-06 10:19:44
192.168.1.12,8.8.7.14,ICMP,0,452,2025-05-03 07:59:46
10.10.10.11,172.217.200.185,TCP,25,6369,2025-05-03 04:42:16
10.10.10.10,1.1.1.224,UDP,53,5630,2025-05-02 21:56:21
10.10.10.10,8.8.4.218,UDP,33288,2318,2025-05-06 09:00:58
10.10.10.10,1.1.1.221,UDP,514,7437,2025-05-06 14:51:59
10.10.10.11,8.8.6.133,TCP,49110,5674,2025-05-01 10:24:17
192.168.1.57,172.217.252.62,UDP,49998,1259,2025-05-01 07:06:39
10.10.10.10,172.217.17.139,TCP,8080,1649,2025-05-05 05:09:47
10.10.10.11,8.8.5.78,UDP,161,2888,2025-05-07 02:37:57
192.168.1.63,8.8.5.250,TCP,20,2754,2025-05-03 06:39:50
192.168.1.161,1.1.1.55,TCP,143,2879,2025-05-04 17:45:10
192.168.1.24,172.217.101.83,TCP,53,1839,2025-05-06 00:40:39
192.168.1.50,172.217.192.123,UDP,63067,158,2025-05-05 17:36:50
10.10.10.10,1.1.1.55,TCP,22,2704,2025-05-02 11:53:50
10.10.10.10,172.217.152.85,TCP,80,2626,2025-05-04 03:18:10
10.10.10.10,1.1.1.162,TCP,53,7827,2025-05-02 17:06:42
192.168.1.161,1.1.1.122,TCP,53,3461,2025-05-02 13:17:58
10.10.10.11,8.8.4.218,TCP,445,2825,2025-05-05 16:45:27
192.168.1.36,1.1.1.57,TCP,143,1393,2025-05-04 21:24:50
10.10.10.10,172.217.77.114,TCP,25,8596,2025-05-01 15:33:35
10.10.10.10,1.1.1.16,TCP,25,3705,2025-05-06 17:22:05
192.168.1.219,8.8.8.76,ICMP,0,33,2025-05-03 21:32:49
192.168.1.155,8.8.7.206,TCP,3389,1236,2025-05-04 05:56:29
10.10.10.11,1.1.1.237,UDP,161,3510,2025-05-02 07:03:33
10.10.10.11,8.8.7.228,TCP,53,8730,2025-05-05 07:47:48
10.10.10.10,8.8.8.197,UDP,1194,5387,2025-05-03 14:48:13
10.10.10.10,172.217.133.214,UDP,1194,6769,2025-05-03 23:55:45
192.168.1.36,1.1.1.252,UDP,500,1259,2025-05-04 17:37:03
192.168.1.222,8.8.4.147,UDP,69,293,2025-05-01 04:37:36
192.168.1.97,1.1.1.120,TCP,8080,1221,2025-05-06 10:42:14
192.168.1.59,8.8.7.123,TCP,143,829,2025-05-07 05:40:28
10.10.10.11,8.8.5.205,TCP,23,1753,2025-05-07 22:05:27
10.10.10.11,172.217.245.19,UDP,68,5262,2025-05-06 02:19:51
10.10.10.11,8.8.8.81,TCP,23,4966,2025-05-04 18:21:35
192.168.1.56,8.8.4.230,TCP,53,1168,2025-05-04 17:42:49
192.168.1.207,172.217.255.155,TCP,23,1333,2025-05-05 01:33:19
192.168.1.155,1.1.1.232,UDP,123,1955,2025-05-05 18:44:24
192.168.1.253,172.217.241.13,ICMP,0,460,2025-05-01 09:49:55
192.168.1.196,1.1.1.61,TCP,21,3158,2025-05-04 01:18:46
192.168.1.184,8.8.8.80,TCP,23,4979,2025-05-07 09:20:05
10.10.10.11,1.1.1.103,UDP,53,4745,2025-05-05 13:16:41
192.168.1.138,172.217.112.45,TCP,3389,1042,2025-05-05 17:46:33
192.168.1.23,172.217.149.108,TCP,445,1615,2025-05-06 17:11:34
10.10.10.10,8.8.7.179,TCP,143,5035,2025-05-02 04:53:56
10.10.10.10,1.1.1.119,TCP,23,8009,2025-05-02 15:38:11
10.10.10.11,8.8.8.174,TCP,8080,4320,2025-05-07 00:58:19
192.168.1.179,1.1.1.103,TCP,80,914,2025-05-02 06:58:52
192.168.1.8,172.217.239.73,UDP,53,378,2025-05-05 13:03:12
192.168.1.140,1.1.1.4,UDP,500,185,2025-05-02 05:32:47
192.168.1.93,8.8.5.180,TCP,20,2252,2025-05-02 09:24:13
192.168.1.190,172.217.40.78,TCP,3389,1243,2025-05-04 22:37:49
10.10.10.11,172.217.245.19,UDP,4817,8126,2025-05-07 08:11:36
10.10.10.11,172.217.255.155,TCP,110,8311,2025-05-07 12:25:47
10.10.10.10,8.8.7.14,TCP,143,5057,2025-05-05 17:47:30
10.10.10.10,8.8.7.54,TCP,110,5255,2025-05-05 13:48:08
10.10.10.11,172.217.116.124,UDP,11133,7707,2025-05-06 02:47:58
10.10.10.10,172.217.252.62,UDP,69,2649,2025-05-05 06:49:28
192.168.1.140,172.217.0.142,TCP,3389,3508,2025-05-07 08:55:55
192.168.1.246,8.8.6.247,TCP,110,1844,2025-05-02 13:01:29
192.168.1.155,8.8.8.67,TCP,29801,3605,2025-05-01 01:55:07
192.168.1.9,172.217.241.13,TCP,10666,4020,2025-05-02 19:45:25
192.168.1.72,1.1.1.132,TCP,8080,3511,2025-05-07 05:53:13
192.168.1.56,1.1.1.61,UDP,53,1092,2025-05-07 22:22:47
192.168.1.189,8.8.4.225,UDP,68,186,2025-05-01 09:21:19
192.168.1.9,172.217.217.242,TCP,28319,1426,2025-05-03 05:08:05
192.168.1.23,172.217.255.1,UDP,53,382,2025-05-02 21:50:56
10.10.10.10,172.217.80.254,UDP,13080,1560,2025-05-02 23:49:14
192.168.1.98,8.8.7.243,TCP,3389,2047,2025-05-06 19:25:46
192.168.1.223,1.1.1.238,TCP,53,2626,2025-05-01 06:51:13
192.168.1.184,172.217.191.124,ICMP,0,498,2025-05-03 18:40:47
192.168.1.198,172.217.60.55,TCP,20,799,2025-05-06 14:32:21
192.168.1.92,1.1.1.61,TCP,36925,2771,2025-05-07 17:14:32
192.168.1.21,1.1.1.103,TCP,7473,1171,2025-05-01 20:46:54
192.168.1.184,8.8.6.58,TCP,25,1025,2025-05-06 05:30:39
192.168.1.59,172.217.67.229,TCP,110,3644,2025-05-05 23:29:47
10.10.10.10,172.217.17.139,TCP,8080,5886,2025-05-06 15:24:09
192.168.1.89,172.217.33.130,TCP,7286,3404,2025-05-03 08:35:21
192.168.1.253,8.8.4.66,TCP,22,3847,2025-05-06 21:16:48
10.10.10.11,8.8.5.238,TCP,23,3366,2025-05-03 02:46:16
10.10.10.11,8.8.6.58,TCP,443,1599,2025-05-06 06:11:44
192.168.1.195,1.1.1.98,TCP,445,4900,2025-05-07 18:04:59
10.10.10.10,8.8.8.67,TCP,8080,3707,2025-05-04 06:42:29
10.10.10.11,1.1.1.232,TCP,20,2601,2025-05-02 13:17:03
192.168.1.41,1.1.1.218,TCP,8080,4651,2025-05-05 13:52:13
10.10.10.10,1.1.1.172,UDP,53,4112,2025-05-06 06:44:13
192.168.1.23,8.8.6.118,UDP,1194,674,2025-05-02 05:23:34
192.168.1.88,172.217.192.123,TCP,13739,3213,2025-05-07 22:08:48
192.168.1.144,172.217.187.3,TCP,25,2669,2025-05-01 07:03:42
10.10.10.10,172.217.218.76,TCP,8080,5540,2025-05-03 04:28:54
192.168.1.98,8.8.5.7,UDP,500,886,2025-05-02 03:54:45
10.10.10.11,8.8.8.70,TCP,14951,4964,2025-05-06 11:28:04
10.10.10.10,172.217.137.163,UDP,53,1797,2025-05-01 07:22:27
10.10.10.11,8.8.5.246,UDP,500,3757,2025-05-07 13:43:21
10.10.10.11,172.217.40.99,TCP,20,6539,2025-05-05 22:04:41
192.168.1.250,8.8.7.50,TCP,21634,328,2025-05-03 12:20:21
10.10.10.11,8.8.6.31,TCP,22,1837,2025-05-03 01:08:14
192.168.1.130,172.217.217.242,TCP,21,569,2025-05-07 05:32:34
192.168.1.9,1.1.1.91,TCP,445,3282,2025-05-04 17:34:08
192.168.1.57,8.8.6.27,ICMP,0,167,2025-05-06 20:35:10
10.10.10.11,1.1.1.238,UDP,161,3394,2025-05-02 08:39:19
192.168.1.246,172.217.54.146,TCP,143,3258,2025-05-07 18:20:43
192.168.1.60,172.217.33.233,UDP,69,282,2025-05-05 19:08:35
10.10.10.11,8.8.5.156,TCP,25,5876,2025-05-04 17:20:47
10.10.10.10,8.8.8.76,TCP,25,7854,2025-05-01 10:13:40
192.168.1.71,8.8.4.136,UDP,1194,1514,2025-05-06 18:34:07
192.168.1.198,1.1.1.20,TCP,56003,4947,2025-05-06 09:23:28
10.10.10.10,1.1.1.148,TCP,22,5833,2025-05-02 22:55:27
10.10.10.10,8.8.5.58,UDP,500,3324,2025-05-04 21:31:33
10.10.10.10,172.217.63.8,TCP,25,1874,2025-05-06 10:41:30
10.10.10.10,8.8.6.35,TCP,25,5956,2025-05-06 15:37:13
192.168.1.59,172.217.135.248,TCP,22,4811,2025-05-07 10:32:14
10.10.10.10,172.217.14.144,TCP,16824,6360,2025-05-02 02:37:39
10.10.10.10,172.217.200.185,TCP,80,2422,2025-05-03 15:45:02
192.168.1.161,172.217.54.146,UDP,123,1061,2025-05-07 16:41:09
10.10.10.11,172.217.47.147,TCP,21,6445,2025-05-01 17:59:55
10.10.10.11,8.8.4.229,UDP,1194,1539,2025-05-01 09:17:39
10.10.10.11,1.1.1.36,TCP,143,6391,2025-05-06 02:10:17
10.10.10.10,8.8.5.194,UDP,69,6567,2025-05-02 15:10:49
10.10.10.10,172.217.220.161,UDP,67,5272,2025-05-06 21:44:57
10.10.10.11,8.8.7.43,TCP,35152,6051,2025-05-02 01:42:32
10.10.10.11,172.217.137.163,TCP,143,7615,2025-05-07 22:23:22
10.10.10.11,8.8.5.177,TCP,3389,6364,2025-05-02 09:05:33
10.10.10.10,1.1.1.187,UDP,68,5326,2025-05-06 09:29:51
10.10.10.11,8.8.4.162,UDP,63986,2541,2025-05-03 19:13:53
192.168.1.223,172.217.129.130,TCP,8080,2769,2025-05-06 07:06:32
10.10.10.11,172.217.178.84,TCP,8080,2329,2025-05-05 18:33:21
10.10.10.10,172.217.103.94,UDP,33269,3959,2025-05-03 10:06:25
192.168.1.32,8.8.4.229,TCP,19676,3109,2025-05-04 22:41:21
192.168.1.63,1.1.1.237,TCP,6066,1095,2025-05-02 23:59:29
192.168.1.32,1.1.1.224,TCP,46648,2425,2025-05-02 15:59:01
192.168.1.87,172.217.33.130,TCP,53,4738,2025-05-03 17:14:03
10.10.10.10,172.217.33.233,UDP,123,5284,2025-05-06 14:57:55
10.10.10.11,172.217.191.124,TCP,445,6735,2025-05-03 16:53:13
192.168.1.108,172.217.33.233,TCP,58786,2074,2025-05-04 16:53:32
10.10.10.11,172.217.75.246,TCP,16011,6191,2025-05-01 00:13:52
192.168.1.179,8.8.5.214,TCP,20,892,2025-05-04 11:15:36
192.168.1.108,8.8.6.153,TCP,25,3129,2025-05-06 18:14:40
192.168.1.208,172.217.152.51,TCP,53,823,2025-05-04 09:32:58
192.168.1.97,8.8.4.162,TCP,30549,1047,2025-05-05 04:02:00
192.168.1.26,172.217.68.0,TCP,3389,1292,2025-05-05 19:24:54
192.168.1.195,1.1.1.63,UDP,41243,1945,2025-05-03 23:01:11
192.168.1.217,8.8.7.243,TCP,22,626,2025-05-03 21:33:24
192.168.1.144,8.8.7.233,TCP,22,4295,2025-05-03 06:45:01
192.168.1.50,172.217.171.116,TCP,3389,3335,2025-05-05 22:15:56
10.10.10.10,8.8.6.90,TCP,445,1687,2025-05-02 23:09:23
192.168.1.187,1.1.1.9,TCP,25,1522,2025-05-01 19:51:12
10.10.10.11,1.1.1.19,UDP,514,2520,2025-05-07 16:02:17
10.10.10.11,8.8.5.250,UDP,514,1928,2025-05-04 19:43:13
10.10.10.11,1.1.1.20,TCP,53,7831,2025-05-03 23:33:11
192.168.1.250,1.1.1.252,TCP,8080,1396,2025-05-01 16:19:20
192.168.1.208,8.8.8.126,TCP,80,2468,2025-05-06 15:38:57
192.168.1.140,172.217.251.222,TCP,21563,3383,2025-05-05 18:20:12
192.168.1.140,172.217.101.83,UDP,53,1428,2025-05-07 15:36:48
10.10.10.10,8.8.7.54,TCP,80,7697,2025-05-02 14:00:50
192.168.1.60,172.217.72.245,TCP,23,1397,2025-05-06 04:10:11
192.168.1.140,1.1.1.142,TCP,143,1278,2025-05-05 14:13:31
192.168.1.2,172.217.225.129,TCP,32235,1959,2025-05-06 09:57:16
192.168.1.207,172.217.135.105,TCP,445,2562,2025-05-06 05:31:23
192.168.1.140,1.1.1.222,TCP,21,993,2025-05-01 03:58:45
192.168.1.32,1.1.1.64,TCP,3389,2301,2025-05-05 19:59:07
10.10.10.10,172.217.72.245,UDP,161,6523,2025-05-01 19:36:43
10.10.10.10,172.217.152.51,TCP,445,7962,2025-05-06 08:28:08
10.10.10.11,172.217.137.163,TCP,8080,7231,2025-05-01 22:13:14
192.168.1.51,8.8.6.35,TCP,41455,2313,2025-05-05 09:51:44
192.168.1.227,8.8.7.99,UDP,67,807,2025-05-05 01:08:38
10.10.10.10,1.1.1.9,UDP,41114,6424,2025-05-02 15:00:01
192.168.1.108,172.217.165.64,UDP,161,1466,2025-05-06 22:48:45
192.168.1.60,8.8.6.236,TCP,20,2498,2025-05-02 15:45:32
10.10.10.10,8.8.7.50,UDP,67,5546,2025-05-02 05:42:59
192.168.1.221,172.217.17.102,TCP,20,2576,2025-05-02 22:57:34
192.168.1.12,172.217.180.28,UDP,68,1671,2025-05-03 12:10:56
10.10.10.11,172.217.152.51,UDP,57081,1642,2025-05-04 19:54:33
10.10.10.10,8.8.7.110,TCP,45381,6380,2025-05-05 15:54:20
10.10.10.10,172.217.149.108,UDP,1194,6755,2025-05-02 16:16:08
192.168.1.18,172.217.20.131,TCP,80,3323,2025-05-03 11:28:44
10.10.10.11,1.1.1.172,TCP,21373,3753,2025-05-06 10:39:02
192.168.1.57,172.217.20.253,TCP,56852,4261,2025-05-03 00:10:38
192.168.1.161,8.8.4.187,TCP,21,1695,2025-05-02 01:10:15
10.10.10.10,8.8.4.136,UDP,514,7427,2025-05-03 15:39:01
10.10.10.10,1.1.1.252,TCP,445,7050,2025-05-06 17:17:29
10.10.10.10,1.1.1.166,TCP,8080,2509,2025-05-07 09:11:50
192.168.1.219,8.8.6.100,TCP,22,4920,2025-05-02 22:08:51
10.10.10.10,8.8.6.152,TCP,8799,2662,2025-05-04 08:14:02
10.10.10.10,8.8.6.236,TCP,25,4801,2025-05-06 00:49:13
192.168.1.221,8.8.6.127,ICMP,0,172,2025-05-07 14:43:06
192.168.1.32,8.8.7.50,UDP,67,470,2025-05-02 03:11:38
192.168.1.2,172.217.217.242,UDP,123,1286,2025-05-07 12:55:39
10.10.10.10,8.8.6.230,TCP,110,2072,2025-05-02 23:12:43
192.168.1.18,8.8.7.99,UDP,161,987,2025-05-05 08:18:28
192.168.1.23,172.217.117.13,UDP,53,1141,2025-05-07 22:15:14
192.168.1.24,8.8.5.28,UDP,8786,1206,2025-05-06 01:13:10
10.10.10.10,1.1.1.115,TCP,3389,6351,2025-05-05 21:19:39
192.168.1.109,172.217.191.124,TCP,3389,974,2025-05-03 04:44:53
10.10.10.11,1.1.1.218,UDP,69,5505,2025-05-05 10:26:22
10.10.10.11,1.1.1.252,UDP,123,4619,2025-05-06 04:59:43
192.168.1.222,172.217.60.55,TCP,25,4367,2025-05-02 08:37:12
192.168.1.253,8.8.8.20,UDP,67,1847,2025-05-04 19:26:52
10.10.10.11,1.1.1.47,UDP,7428,6854,2025-05-05 23:04:01
10.10.10.10,172.217.213.113,TCP,21,7883,2025-05-06 16:53:31
192.168.1.167,8.8.7.179,ICMP,0,142,2025-05-06 21:01:59
192.168.1.196,8.8.8.198,TCP,36675,543,2025-05-07 07:20:07
192.168.1.23,172.217.187.3,TCP,445,596,2025-05-01 13:22:54
192.168.1.32,172.217.14.144,TCP,443,568,2025-05-06 23:09:06
192.168.1.179,172.217.178.84,TCP,110,2498,2025-05-04 21:45:48
192.168.1.75,1.1.1.9,TCP,22,1206,2025-05-05 09:14:47
10.10.10.11,8.8.7.123,UDP,51169,2224,2025-05-02 19:50:54
10.10.10.10,8.8.5.235,TCP,143,8103,2025-05-02 01:17:43
192.168.1.109,8.8.5.58,UDP,514,660,2025-05-02 18:10:57
10.10.10.10,172.217.247.254,TCP,443,8953,2025-05-02 03:19:11
10.10.10.10,172.217.148.53,TCP,63660,6909,2025-05-02 16:39:06
192.168.1.27,1.1.1.240,TCP,17322,2466,2025-05-06 09:54:32
10.10.10.11,172.217.17.139,TCP,21,6788,2025-05-04 11:30:04
192.168.1.68,1.1.1.109,TCP,443,1522,2025-05-01 03:35:36
10.10.10.10,172.217.60.55,UDP,161,3626,2025-05-02 21:04:42
192.168.1.7,8.8.6.253,UDP,69,454,2025-05-04 05:32:13
10.10.10.11,172.217.66.194,TCP,445,6717,2025-05-03 22:18:08
10.10.10.11,172.217.14.249,TCP,23,2532,2025-05-05 18:42:54
10.10.10.10,8.8.8.197,TCP,443,4851,2025-05-02 11:02:00
10.10.10.11,172.217.80.241,TCP,20,6706,2025-05-03 03:02:22
192.168.1.227,8.8.8.36,TCP,110,1234,2025-05-01 10:36:25
10.10.10.10,172.217.148.53,TCP,23,3910,2025-05-07 17:21:10
10.10.10.10,172.217.148.70,UDP,123,3946,2025-05-03 00:48:50
192.168.1.184,1.1.1.201,UDP,67,631,2025-05-01 18:10:17
10.10.10.11,1.1.1.20,TCP,443,5044,2025-05-07 00:49:06
10.10.10.11,8.8.7.206,TCP,443,5958,2025-05-01 11:32:22
192.168.1.246,1.1.1.18,ICMP,0,473,2025-05-06 20:09:04
192.168.1.72,8.8.6.185,ICMP,0,214,2025-05-01 19:40:41
192.168.1.18,1.1.1.187,TCP,21,4553,2025-05-02 08:02:13
192.168.1.148,172.217.237.49,TCP,443,3314,2025-05-02 19:02:34
192.168.1.190,8.8.7.255,TCP,143,2290,2025-05-06 11:58:30
10.10.10.10,172.217.40.78,TCP,53,8036,2025-05-07 20:00:38
10.10.10.10,8.8.4.115,TCP,53,5198,2025-05-01 05:15:31
10.10.10.10,8.8.7.97,TCP,36270,7666,2025-05-07 17:43:30
10.10.10.11,172.217.62.138,UDP,68,2150,2025-05-03 19:17:54
10.10.10.10,172.217.14.163,TCP,3389,2538,2025-05-01 15:40:05
10.10.10.11,8.8.5.205,UDP,123,4432,2025-05-04 03:12:30
10.10.10.10,8.8.4.142,TCP,53,8276,2025-05-05 08:35:33
10.10.10.10,1.1.1.25,TCP,443,3735,2025-05-06 06:44:53
10.10.10.11,1.1.1.186,TCP,57722,4007,2025-05-05 18:51:08
10.10.10.11,172.217.252.62,UDP,67,7985,2025-05-04 18:13:40
10.10.10.11,8.8.6.153,TCP,143,8171,2025-05-04 05:58:07
10.10.10.10,172.217.235.93,TCP,20,7940,2025-05-06 20:33:50
10.10.10.10,8.8.7.161,UDP,69,1800,2025-05-05 01:06:03
10.10.10.11,1.1.1.226,TCP,25,3282,2025-05-05 11:59:51
192.168.1.195,1.1.1.49,TCP,445,2695,2025-05-05 00:16:29
192.168.1.41,1.1.1.57,TCP,21,4426,2025-05-02 12:18:54
192.168.1.115,1.1.1.26,TCP,53,628,2025-05-05 01:28:25
10.10.10.10,8.8.5.75,UDP,500,7722,2025-05-01 14:47:20
10.10.10.11,1.1.1.104,TCP,25,4248,2025-05-05 23:55:20
10.10.10.11,1.1.1.20,TCP,53,2013,2025-05-06 13:22:45
10.10.10.10,1.1.1.215,TCP,62034,5939,2025-05-07 02:37:12
192.168.1.223,172.217.188.90,TCP,21,3847,2025-05-03 03:18:51
10.10.10.10,172.217.14.144,UDP,514,2373,2025-05-06 03:11:18
10.10.10.10,172.217.237.213,UDP,50348,3383,2025-05-06 20:08:46
10.10.10.11,172.217.12.215,UDP,68,6657,2025-05-04 08:50:48
10.10.10.11,8.8.7.50,UDP,500,5787,2025-05-05 09:26:37
192.168.1.51,1.1.1.63,UDP,68,1890,2025-05-03 02:32:53
192.168.1.12,1.1.1.16,TCP,25,2142,2025-05-04 06:28:15
192.168.1.118,8.8.6.153,TCP,443,954,2025-05-07 18:36:50
10.10.10.11,1.1.1.17,UDP,53,5227,2025-05-05 08:49:20
10.10.10.11,172.217.245.19,UDP,67,6339,2025-05-03 09:45:07
10.10.10.10,8.8.6.100,TCP,3389,1612,2025-05-06 00:23:55
10.10.10.11,172.217.20.253,UDP,67,8440,2025-05-07 05:32:10
192.168.1.198,8.8.8.57,TCP,20,1666,2025-05-06 21:59:45
10.10.10.11,8.8.5.7,TCP,49226,2332,2025-05-03 02:30:11
192.168.1.63,172.217.183.234,TCP,20,3710,2025-05-04 09:17:50
192.168.1.159,172.217.10.45,TCP,23,254,2025-05-06 22:14:48
10.10.10.10,172.217.30.177,UDP,48983,7589,2025-05-04 14:09:25
192.168.1.88,8.8.8.203,TCP,445,205,2025-05-01 14:32:06
10.10.10.11,8.8.5.7,TCP,8080,4563,2025-05-07 02:13:55
192.168.1.229,8.8.6.27,UDP,68,1287,2025-05-05 13:43:39
10.10.10.11,1.1.1.26,TCP,20457,4321,2025-05-05 22:05:55
192.168.1.9,172.217.251.222,UDP,69,641,2025-05-03 02:01:57
10.10.10.11,1.1.1.14,TCP,445,6702,2025-05-05 23:35:08
10.10.10.11,172.217.76.205,TCP,80,5045,2025-05-06 03:19:54
10.10.10.11,172.217.61.27,UDP,67,7942,2025-05-06 17:15:06
10.10.10.10,1.1.1.105,UDP,68,7811,2025-05-06 01:57:54
